audio,sentence
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/d56e1638-3658-4307-af74-b769e704ca76.wav,"Đồng thời, cũng đã tham mưu lãnh đạo, chỉ đạo các Nghị quyết, Thông tư của Bộ Quốc phòng, Quân khu, Bộ CHQS tỉnh"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/54fe5b6f-ccac-455c-8647-57db41709f07.wav,đã được cấp trên duyệt kinh phí để hỗ trợ sửa chữa.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/4c5ca4ad-26fc-4842-b012-8525cc9c7c75.wav,và 236 cụ tuổi từ 91 đến 94 và 96 đến 99.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/3daed6bd-d384-45a3-9791-474590d98962.wav,"Bệnh nhân này nhập viện với chẩn đoán viêm loét vùng mông trá và biến chứng viêm xương, liệt 2 chi dưới."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/45b5d323-57b9-4422-bc18-e2d6ee1ed5d7.wav,"Tiết mục Pháp luật dân số với người dân hôm nay, chúng tôi sẽ giới thiệu tới đồng bào và các bạn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/286c2e4e-99f2-4f7c-b13b-544ae092e132.wav,"tuyên truyền, vận động người dân đi học chữ."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/39a3fb7e-9130-429e-a689-c1ea43efcb00.wav,"Tổng nguồn kinh phí trên 13 tỷ đồng; hơn 12.500 ngày công lao động cùng các vật tư, vật liệu máy móc được huy động"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/3cc93794-c529-42a4-a350-304abbe337b3.wav,khả năng sẵn sàng chiến đấu của lực lượng dân quân tự vệ.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/eb0a2a87-7067-4c66-89ed-6c4deff2b153.wav,"Đối với các hộ chăn nuôi cần làm tốt công tác vệ sinh, chăm sóc gia cầm, khuyến khích hình thức chăn nuôi an toàn dịch bệnh,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/b60824aa-07c2-4951-8158-e8a8c23e7e40.wav,để học sinh có thể hiểu rõ hơn về tấm gương tư tưởng đạo đức của Bác.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/605a38a6-a852-441c-bcb0-a353063a1831.wav,"Khi Hợp tác xã chúng tôi khởi nghiệp, chúng tôi đã lựa chọn sản phẩm chủ đạo là trà diếp cá"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/478fbcda-b5a3-481c-b7e2-4e44128f0aac.wav,"20 năm gắn bó với ngành Y, thấm nhuần lời dạy của Bác Hồ ""Lương y như từ mẫu"","
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/c898f56b-b03a-4bd0-b7c8-ddbd4b702268.wav,Những bao bì của chúng tôi sau khi sử dụng không vứt bừa bãi mà thu gom vào để tránh ô nhiễm môi trường.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/a9fea660-22d6-4546-86ca-d33b7ad65762.wav,cấp giấy phép lái xe cơ giới đường bộ từ Sở Giao thông vận tải; công tác quản lý Nhà nước về lý lịch tư pháp
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/f3ec923c-4fff-4dbd-8abb-8e1524cfba32.wav,"và bảo đảm tính chính xác về giá trị văn hóa, lịch sử, kiến trúc."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/9be9c3d0-d1d3-47dc-af78-6af889822156.wav,"Với chủ đề ""Tuổi trẻ tự hào, vững tin theo Đảng"", Huyện đoàn Lộc Bình đã khởi động Tháng Thanh niên"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/dcc60c19-814b-44c4-926c-5e45b89107bf.wav,"Những bài hát giao duyên, hát ru, hát trong đám cưới, lễ hội, tình yêu quê hương đất nước..."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/0e112956-aaea-464f-b84e-fe1146d46d53.wav,"giáo dục thông minh, nông nghiệp thông minh..."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/93e8cea0-7698-4f51-8b5b-7a05dac24279.wav,"Trong quá trình thi công, chúng tôi luôn đảm bảo chất lượng cũng như thiết kế công trình."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/8c93da05-fe8c-4057-a0b9-a541261c86e7.wav,"góp phần giảm thiểu chi phí, thời gian đi lại của nhân dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/bd11cff5-3c3e-42b3-923a-4757a2ffd44c.wav,"UBND xã chúng tôi cũng đã chủ động phối hợp với các đoàn thể tuyên truyền đến các Hội, Chi đoàn và thôn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/4d4705a4-7aed-4bb4-9b51-7f17c0e00dcd.wav,Các chiến sĩ dân quân đã đến thuyết phục gia đình ông Tu và bà con xóm Đồng Giong
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/c44d5fb3-69a2-4d2a-bb5e-5bb45b5a45d9.wav,"vượt 4,3% so với chỉ tiêu của Đề án 237 là 23%."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/67e1b0d3-464c-4482-96c4-2bbdf3a603ad.wav,Mặc dù chỉ tắt điện trong 1 giờ nhưng chiến dịch này mong muốn khơi dậy hành động của mọi người
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/08837192-9ee6-4278-9421-8a3a0f246460.wav,"Nhận được thông tin từ đội ngũ cộng tác viên dân số, nhiều phụ huynh trên địa bàn phường Chi Lăng, TP. Lạng Sơn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/e8bef50f-d693-4ff7-892e-8fbef4bdcb70.wav,chăm sóc và bảo vệ sức khỏe nhân dân.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/5046f6ed-fe7a-4c3a-a14b-eb6224a62c87.wav,"Việc kiểm định nhãn mác, xuất xứ nguồn hàng gặp nhiều khó khăn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/ff9bb3d9-fcaf-407a-82be-fc8e1ceadec8.wav,"Triển khai Kế hoạch Chương trình ""Tình nguyện mùa Đông năm 2024 và Xuân tình nguyện năm 2025"" của Tỉnh đoàn Lạng Sơn,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/ffe650d2-7825-430e-b0ac-e39fbfbcbfaa.wav,Thái Nguyên là một trong những địa phương có tốc độ tăng trưởng kinh tế nhanh nhất cả nước.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/bbd10516-2714-40d1-a4e6-d06eda22cbab.wav,"để chung tay, góp sức, huy động tối đa nguồn lực hỗ trợ."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/6748aa05-e4e0-40b8-bb83-16e7d82bf324.wav,"Đồng thời, sẵn sàng tham gia khắc phục hậu quả thiên tai, tìm kiếm cứu nạn, giữ gìn an ninh trật tự ở cơ sở."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/d72705f9-b81c-4549-8acc-3f2734f1fb25.wav,"Hàng tháng, Ngân hàng chúng tôi cũng đã triển khai tuyên truyền đến tất cả các hộ dân trong thôn"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/346f2687-0568-4562-a1f6-a462a2fb7a30.wav,và các đối tượng chính sách khác.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/7ff7d7c0-ec32-42cd-8887-5f79abbc8792.wav,Ảnh hưởng từ cơn bão đã khiến cho nhiều hộ dân mất trắng hoa màu và nhà cửa.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/1ffa551b-01e8-4731-b082-88429dcb9724.wav,Sau khi cấp ủy thảo luận tên dài và không thể đại điện cho đơn vị hành chính nên thống nhất lấy tên Thống Nhất.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/6673359f-4a82-4e62-9f83-31eee76f4919.wav,"Đây là một trong những lực lượng nòng cốt bảo vệ cấp ủy, chính quyền, tính mạng, tài sản của cơ quan, tổ chức và nhân dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/03c9b67f-4039-4d23-b2c1-6ed5980609e9.wav,"Tại đây, người cao tuổi được phổ biến kiến thức về các loại bệnh tuổi già như: bệnh cao huyết áp, tim mạch,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/70560af5-656a-4642-b520-175a05206ac2.wav,khiến ai cũng phải khỏi nghẹn lòng về sự tàn khốc của chiến tranh;
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/bb36592a-11fc-46f8-8b42-ffe110f28903.wav,Các hộ vay cũng mua con giống và vật tư để trồng rừng và phát triển rừng.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/57d47f51-9982-4a64-8e59-cd335c811ce6.wav,", Là huyện vùng cao biên giới, những năm qua, huyện Hạ Lang đã triển khai đ nhiều gải pháp nhằm phát huy tiềm năng, lợi thế của địa phương, phát triển kinh tế - xã hội,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/f92cb53b-102b-44f8-8354-71710e9196e9.wav,"Bên cạnh đó, bản thân tôi cũng được hưởng đầy đủ chế độ chính sách theo Nghị quyết số 02 của HĐND tỉnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/f5447583-bf9c-407f-911b-81fc3ad61e67.wav,"Bảo đảm tốt vũ khí trang bị kỹ thuật cho các nhiệm vụ thường xuyên cũng như đột xuất của lực lượng vũ trang tỉnh,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/463569ed-166c-4faf-bd76-c0add9ddcb7f.wav,để cho vay đối với hộ nghèo và các đối tượng chính sách khác.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/e6431ec0-c3cf-43d8-812c-a3f9ed8fcd02.wav,"và trong tháng 3 vừa qua, đã triển khai đến tất cả các xã, phường trên địa bàn toàn tỉnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/62a5c3b3-a562-46af-b0b7-26821b651f0f.wav,"Mới đầu, gia đình bà Hiệp cũng chỉ chăn nuôi nhỏ lẻ, sau đó dần mở rộng quy mô chuồng trại và tăng đàn nuôi,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/f5a96184-9998-41af-92b2-053c56bf97ac.wav,với 37 vị trí phát sóng tại thành phố Lạng Sơn và các huyện.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/7e43391c-d651-49e5-ab6d-7a66077d0427.wav,em thực hành bằng cách sau mỗi buổi học trước khi ra khỏi lớp tắt hết các thiết bị điện và kiểm tra kỹ.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/0a455f84-cc28-4bd5-88ae-0858a81c6d83.wav,"Bình quân mỗi năm, đoàn viên thanh niên các cơ sở y tế đã tham gia hiến hơn 100 đơn vị máu,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/e1e5ff56-0a5e-42da-9a70-892de526d38d.wav,Cảm ơn đồng bào và các bạn đã quan tâm theo dõi.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_12_quan/6f1908eb-bcc8-467e-ba46-d43b8fcc7aed.wav,cũng áp dụng theo kế hoạch của cấp trên.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_6_quan/39db5188-df32-4ccc-a4b6-4724814e0dae.wav,"Trong đó, quan tâm xây dựng nhãn hiệu tập thể cho sản phẩm nấm hương Mẫu Sơn."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/96ad3d34-fe4d-4eec-97ae-79b6499b9dba.wav,"Đây là lực lượng nòng cốt trực tiếp tuyên truyền chủ trương, chính sách của Đảng, pháp luật của Nhà nước đến người dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_manh/8f3b9828-3ee5-4e17-91a4-bb50846be133.wav,"có khăn trong hạ làng công nghệ thông tin, cũng như nhận thức từ tiếp cận cuẩ ng Nhưng chính quyền địa phương đã nỗ lực đẩy mạnh các nhiệm vụ CCHC."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/5d5fd5fc-f680-466a-917c-fe3f1facecad.wav,"xây dựng mối quan hệ gắn bó giữa cán bộ, chiến sĩ với nhân dân."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_9_quan/29e55340-b90d-4631-b2a7-69cbf83b0fb4.wav,"Hiện nay, tỷ lệ đảng viên trong lực lượng dân quân tự vệ đạt 27,3% so với tổng số dân quân tự vệ trong toàn tỉnh,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_manh/e6c43ba0-89c0-44ec-bbfb-9a405a6a7f08.wav,Những nét văn hóa độc đáo sẽ làm tăng hứng thú cho du khách khám phá.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/1e58276d-210c-418e-b661-1496e0911fa6.wav,Chương trình hôm nay có những nội dùng chính sau:
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_manh/20e648bf-a545-413e-aa39-bc5c4fbea83c.wav,"đưa định hướng chiến lược và nhận thức chung của lãnh đạo cao nhất hai Đảng, hai nước thành chương trình hành động cụ thể,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/1656b174-ba63-4039-9f5b-e5ed9379047a.wav,"Thời gian kháng chiến nhiều cái bị tàn phá tan hoang, sau 50 năm trở lại thành phố phát triển tuyệt đẹp."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/81a751c7-6e34-4e00-893c-4b3cc75a4339.wav,"Qua đó, góp phần giúp bà con nhân dân giảm bớt khó khăn, tích cực phát triển kinh tế, từng bước vươn lên thoát nghèo bền vững."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/5ed0f206-7784-46df-9a42-791cef7c5b30.wav,Những căn nhà còn lại đang gấp rút hoàn thiện.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/d328dd68-b531-40c4-ad04-8f79610b31ba.wav,Bây giờ là nội dung chi tiết của chương trình.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/cdc89efe-d5f6-4939-8fed-0b1a1439e9dc.wav,"được bố trí nơi làm việc tiếp nhận hồ sơ, cấp đổi, cấp lại giấy phép lái xe."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/ea171b0c-d609-416e-bf6d-4627a115abcb.wav,"Chúng tôi cố gắng phục dựng lại những trò diễn dân gian như nhảy bàn hay sư tử để con, những trò mà dần bị mai một."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/e2c36104-20ed-41b6-a2f8-6792ef3bb9ed.wav,"Huyện Cao Lộc hiện có 24 di tích được kiểm kê, trong đó có 13 di tích được xếp hạng cấp Quốc gia và cấp tỉnh."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/fdd4479e-ae88-4b15-b0c6-ab6896dc6e0f.wav,"Những kết quả đã đạt được sẽ là tiền đề quan trọng để việc học tập và làm theo tư tưởng, đạo đức, phong cách Hồ Chí Minh"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/371237c0-42fa-4870-a5b6-1cedcd1acd0e.wav,"Ngoài ra, với đồng nghiệp, đồng chí luôn hòa nhã, có tinh thần đoàn kết, giúp đỡ mọi người trong công việc."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/74e882a6-bf08-43dc-86db-450272096668.wav,"Để chuẩn bị tốt mọi điều kiện tiếp nhận, ngay từ cuối năm ngoái, Hội Chữ thập đỏ tỉnh đã tích cực họp triển khai, thực hiện,"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/096a8736-20b8-43bd-a353-5fcdf39ad40a.wav,"Đến nay, huyện đã hoàn thành xây mới 130 nhà và 15 nhà sửa chữa, bàn giao cho các hộ nghèo, cận nghèo."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/a870ee4e-b873-4048-9dfa-0e284fdcdbbb.wav,Kỹ thuật dựngs
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/d29a9855-141d-4762-a75d-1ce359cbe9b6.wav,"Tổ chức tốt phong trào thi đua quyết thắng gắn với thực hiện việc ""Đẩy mạnh học tập và làm theo tư tưởng, đạo đức,"""
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_15_quan/a6db296c-bbdf-4034-927e-1abbc12f94f8.wav,Rất vui được gặp lại đồng bào và các bạn trong chương trình Truyền hình tiếng Dao của Đài PT - TH Lạng Sơn.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/8100ba06-6fc9-4573-9465-b399079be0a3.wav,"Hàng năm, Công ty TNHH MTV Lâm Nghiệp Lộc Bình đã tổ chức kiện toàn bộ máy và phân công trách nhiệm cụ thể cho từng Tổ, Độ"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/3400d5e8-f188-4a9f-b72b-bb4525368dbf.wav,"phối hợp cảm hóa các thanh, thiếu niên chậm tiến tái hòa nhập cộng đồng;"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_16_quan/e7e19646-7d0e-46fb-a04e-fb01338425cb.wav,"Công việc chủ yếu xử lý qua mạng, chúng tôi vẫn bố trí cán bộ tại Trung tâm hành chính công"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_14_quan/21ced731-56ee-4ab6-8003-ddce8d7d94dc.wav,Công trình được khởi công xây dựng từ tháng 11 năm ngoái.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_2_quan/2fc5d33b-2ce9-46f7-9f37-32374f41b5a0.wav,"Mong rằng trong thời gian tới, các cấp, các ngành tiếp tục quan tâm đến công tác khám, chữa bệnh"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_18_quan/7878ff30-10b5-4252-8072-868942481c21.wav,để lừa bán nạn nhân ra nước ngoài.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_19_quan/4c3202ca-fed6-469e-a975-4350cb8fed77.wav,"sự ủng hộ từ cán bộ, đảng viên, đoàn viên, hội viên, các tầng lớp nhân dân và cộng đồng doanh nghiệp chung tay thực hiện."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_10_quan/f2c53f02-548e-4ce3-ba8b-953ca77343c6.wav,"Đoàn cơ sở Bệnh viện còn tích cực tham gia hoạt động khám, chữa bệnh và cấp phát thuốc miễn phí"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_5_quan/92acab01-69b1-40ee-84b6-afecdbeb9007.wav,"để triển khai kịp thời đến đoàn viên hội viên trong Chi bộ, quần chúng nhân dân về chủ trương tinh gọn bộ máy"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_4_quan/40b2873c-1bab-4a2f-9d81-7c6af74d1a59.wav,"Được xã tuyên truyền, vận động, gia đình bà Sơn tự nguyện hiến hơn 500m2 đất để địa phương xây dựng cầu Pác Làng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_8_quan/e3a9f6f2-d580-4e52-8ed5-f60413a664de.wav,bởi vì với chủ trương trên địa bàn của xã thì cũng là trồng cây lâm nghiệp.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_13_quan/6e5ee9ff-65dd-4b33-8af3-3a54acc646cc.wav,"mà còn giúp đỡ nhau nỗ lực phát triển kinh tế, từng bước vươn lên làm giàu trên chính mảnh đất quê hương."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_1_quan/8de75357-e00b-4042-83c1-0c2beb1a4bd6.wav,"Thời gian qua, dưới sự lãnh đạo của Đảng ủy xã để tạo sự đồng thuận của người dân"
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_11_quan/73d8403e-7d32-44b3-9eba-85fa8c211292.wav,em thực hành bằng cách sau mỗi buổi học trước khi ra khỏi lớp tắt hết các thiết bị điện và kiểm tra kỹ.
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_17_quan/21951733-6ed9-4049-9556-8ed30790c964.wav,NHỘN NHỊP MÙA KHOAI TÂY
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_7_quan/a79e7ca7-624d-40e7-a570-e091886bbd85.wav,"với tổng dư nợ trên 16,3 tỷ đồng."
/mnt/d/WORK/Speech2text_dan_toc/OCR/static_convert/dao_3_quan/464cba22-5961-41d8-909d-f2785d43a0bb.wav,"Trong khi tắc đất được nhiều người ví như tắc vàng, nhiều vụ khiếu kiện, xích mích, xung đột vì tranh chấp đất đai"
